C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_44_762.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_44_762.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_44_762.jpg, 0, 0, 0, 7.828634E-05
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_44_863.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_44_863.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_44_863.jpg, 0, 0, 0, 7.899515E-05
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_44_963.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_44_963.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_44_963.jpg, 0, 0, 0, 7.828027E-05
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_065.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_065.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_065.jpg, 0, 0, 0, 7.955146E-05
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_166.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_166.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_166.jpg, 0, 0, 0, 7.801403E-05
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_268.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_268.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_268.jpg, 0, 0, 0, 7.787076E-05
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_369.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_369.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_369.jpg, 0, 0, 0, 7.814199E-05
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_470.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_470.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_470.jpg, -0.1801416, 0.1958208, 0, 0.06525788
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_570.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_570.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_570.jpg, -0.3184408, 0.4924504, 0, 0.4980374
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_670.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_670.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_670.jpg, -0.01911704, 0.7917741, 0, 1.332711
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_771.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_771.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_771.jpg, 0, 1, 0, 2.452995
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_872.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_872.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_872.jpg, -0.1389339, 1, 0, 3.630278
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_45_973.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_45_973.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_45_973.jpg, -0.1918869, 1, 0, 4.790316
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_074.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_074.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_074.jpg, 0, 1, 0, 5.946029
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_176.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_176.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_176.jpg, -0.1215726, 1, 0, 7.318128
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_276.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_276.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_276.jpg, -0.4249111, 1, 0, 8.409312
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_377.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_377.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_377.jpg, -0.5767737, 1, 0, 9.453145
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_477.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_477.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_477.jpg, -0.2765217, 1, 0, 10.57393
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_579.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_579.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_579.jpg, 0, 1, 0, 11.49301
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_679.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_679.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_679.jpg, 0, 1, 0, 12.89514
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_779.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_779.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_779.jpg, -0.2162043, 1, 0, 13.8143
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_879.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_879.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_879.jpg, -0.5183082, 1, 0, 14.72845
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_46_981.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_46_981.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_46_981.jpg, -0.4935475, 1, 0, 15.76952
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_081.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_081.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_081.jpg, -0.1938782, 1, 0, 16.76872
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_182.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_182.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_182.jpg, 0, 1, 0, 17.89857
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_283.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_283.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_283.jpg, 0, 1, 0, 18.78787
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_383.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_383.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_383.jpg, 0, 1, 0, 19.93591
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_484.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_484.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_484.jpg, 0, 1, 0, 20.84843
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_586.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_586.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_586.jpg, 0, 1, 0, 21.91373
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_686.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_686.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_686.jpg, 0, 1, 0, 22.86759
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_787.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_787.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_787.jpg, -0.2694186, 1, 0, 23.82604
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_890.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_890.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_890.jpg, -0.1920971, 1, 0, 24.72413
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_47_990.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_47_990.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_47_990.jpg, 0, 1, 0, 25.68013
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_48_092.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_48_092.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_48_092.jpg, -0.0816651, 1, 0, 26.62695
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_48_194.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_48_194.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_48_194.jpg, -0.1410729, 1, 0, 27.53661
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_48_296.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_48_296.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_48_296.jpg, 0, 1, 0, 28.65014
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_48_397.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_48_397.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_48_397.jpg, -0.2572554, 1, 0, 29.54619
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_48_498.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_48_498.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_48_498.jpg, -0.02116557, 1, 0, 30.19123
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_48_601.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_48_601.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_48_601.jpg, -0.101208, 1, 0, 30.18966
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_48_700.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_48_700.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_48_700.jpg, -0.3980617, 1, 0, 30.1584
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_48_801.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_48_801.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_48_801.jpg, -0.7056286, 1, 0, 30.11479
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_48_901.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_48_901.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_48_901.jpg, -0.5491062, 1, 0, 30.17803
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_001.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_001.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_001.jpg, -0.2509329, 1, 0, 30.19872
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_102.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_102.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_102.jpg, 0, 1, 0, 30.18406
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_202.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_202.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_202.jpg, 0, 1, 0, 30.18921
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_304.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_304.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_304.jpg, 0.06238021, 1, 0, 30.18865
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_405.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_405.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_405.jpg, 0.3367842, 1, 0, 30.16152
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_507.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_507.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_507.jpg, 0.03838942, 1, 0, 30.1899
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_609.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_609.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_609.jpg, 0, 1, 0, 30.18967
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_709.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_709.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_709.jpg, -0.1399488, 1, 0, 30.18285
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_810.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_810.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_810.jpg, 0, 1, 0, 30.19022
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_49_911.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_49_911.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_49_911.jpg, 0, 1, 0, 30.19024
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_011.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_011.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_011.jpg, -0.0277377, 1, 0, 30.19009
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_111.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_111.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_111.jpg, -0.3301908, 1, 0, 30.16466
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_212.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_212.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_212.jpg, -0.02634274, 1, 0, 30.19019
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_314.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_314.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_314.jpg, 0, 1, 0, 30.18991
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_415.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_415.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_415.jpg, 0, 1, 0, 30.19024
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_519.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_519.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_519.jpg, -0.1166658, 1, 0, 30.1893
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_620.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_620.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_620.jpg, 0, 1, 0, 30.19016
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_722.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_722.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_722.jpg, 0, 1, 0, 30.19013
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_822.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_822.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_822.jpg, 0, 1, 0, 30.19104
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_50_924.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_50_924.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_50_924.jpg, -0.17538, 1, 0, 30.1818
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_026.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_026.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_026.jpg, 0, 1, 0, 30.19088
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_127.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_127.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_127.jpg, 0, 1, 0, 30.18985
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_227.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_227.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_227.jpg, -0.1059792, 1, 0, 30.1877
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_329.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_329.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_329.jpg, -0.4042007, 1, 0, 30.15489
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_431.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_431.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_431.jpg, -0.1810949, 1, 0, 30.19148
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_533.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_533.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_533.jpg, 0, 1, 0, 30.18875
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_634.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_634.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_634.jpg, 0, 1, 0, 30.19051
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_736.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_736.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_736.jpg, 0, 1, 0, 30.19032
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_838.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_838.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_838.jpg, 0, 1, 0, 30.1905
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_51_938.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_51_938.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_51_938.jpg, 0, 1, 0, 30.19034
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_52_040.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_52_040.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_52_040.jpg, -0.0929508, 1, 0, 30.18814
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_52_140.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_52_140.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_52_140.jpg, -0.149595, 1, 0, 30.18838
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_52_241.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_52_241.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_52_241.jpg, 0, 1, 0, 30.18985
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_52_343.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_52_343.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_52_343.jpg, 0, 1, 0, 30.19023
C:\Users\Administrator\Desktop\data\IMG\center_2024_02_01_16_48_52_443.jpg, C:\Users\Administrator\Desktop\data\IMG\left_2024_02_01_16_48_52_443.jpg, C:\Users\Administrator\Desktop\data\IMG\right_2024_02_01_16_48_52_443.jpg, 0, 1, 0, 30.19025
